index,slack,requirement,datapath_delay,logic_levels,startpoint,endpoint,path_group
1623,2.604,14.000,11.099,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][8]/D,
1624,2.609,14.000,11.220,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/csr_op_ex_o_reg[1]/D,
1625,2.609,14.000,11.444,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][26]/D,
1626,2.613,14.000,11.088,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_a_ex_o_reg[2]/CE,
1627,2.613,14.000,11.088,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_a_ex_o_reg[5]/CE,
1628,2.622,14.000,11.474,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][48]/D,
1629,2.623,14.000,11.148,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[13]/CE,
1630,2.623,14.000,11.148,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[17]/CE,
1631,2.623,14.000,11.148,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[18]/CE,
1632,2.626,14.000,11.070,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mtvec_q_reg[0]/D,
1633,2.630,14.000,11.094,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mtvec_q_reg[19]/D,
1634,2.630,14.000,11.424,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][35]/D,
1635,2.631,14.000,11.423,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][40]/D,
1636,2.636,14.000,11.354,13,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mepc_q_reg[3]/D,
1637,2.636,14.000,11.063,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[11]/CE,
1638,2.636,14.000,11.063,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[7]/CE,
1639,2.646,14.000,11.451,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][51]/D,
1640,2.647,14.000,11.019,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mtvec_q_reg[23]/D,
1641,2.647,14.000,11.052,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[12]/CE,
1642,2.647,14.000,11.052,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[23]/CE,
1643,2.647,14.000,11.052,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[9]/CE,
1644,2.649,14.000,11.337,14,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/aligner_i/pc_q_reg[4]/D,
1645,2.649,14.000,11.356,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][26]/D,
1646,2.651,14.000,11.404,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][47]/D,
1647,2.652,14.000,11.050,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[3]/CE,
1648,2.652,14.000,11.050,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[8]/CE,
1649,2.653,14.000,11.046,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[10]/CE,
1650,2.653,14.000,11.046,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[4]/CE,
1651,2.653,14.000,11.349,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][18]/D,
1652,2.654,14.000,11.047,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[17]/CE,
1653,2.654,14.000,11.047,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[18]/CE,
1654,2.654,14.000,11.047,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[19]/CE,
1655,2.654,14.000,11.047,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[31]/CE,
1656,2.659,14.000,11.391,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][3]/D,
1657,2.663,14.000,11.181,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/regfile_we_ex_o_reg/D,
1658,2.664,14.000,11.346,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][45]/D,
1659,2.666,14.000,11.271,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mepc_q_reg[6]/D,
1660,2.667,14.000,11.102,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[14]/CE,
1661,2.667,14.000,11.102,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[15]/CE,
1662,2.667,14.000,11.102,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[16]/CE,
1663,2.667,14.000,11.102,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[9]/CE,
1664,2.676,14.000,11.063,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[25]/CE,
1665,2.680,14.000,11.087,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[5]/CE,
1666,2.680,14.000,11.087,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[8]/CE,
1667,2.680,14.000,11.019,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[16]/CE,
1668,2.682,14.000,11.378,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][45]/D,
1669,2.683,14.000,11.414,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][42]/D,
1670,2.686,14.000,11.056,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][19]/D,
1671,2.688,14.000,11.372,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][45]/D,
1672,2.689,14.000,11.013,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[6]/CE,
1673,2.693,14.000,11.217,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/dscratch0_q_reg[25]/D,
1674,2.695,14.000,10.968,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][2]/D,
1675,2.704,14.000,11.063,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[10]/CE,
1676,2.704,14.000,11.063,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[12]/CE,
1677,2.708,14.000,10.996,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[24]/CE,
1678,2.709,14.000,11.233,13,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/prefetch_controller_i/trans_addr_q_reg[3]/D,
1679,2.712,14.000,10.991,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/mult_operand_c_ex_o_reg[4]/CE,
1680,2.720,14.000,11.222,13,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/aligner_i/pc_q_reg[5]/D,
1681,2.721,14.000,11.373,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][47]/D,
1682,2.727,14.000,11.324,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][13]/D,
1683,2.731,14.000,11.120,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_trigger_regs.tmatch_value_q_reg[6]/D,
1684,2.738,14.000,10.999,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][10]/D,
1685,2.740,14.000,10.880,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/branch_in_ex_o_reg/D,
1686,2.746,14.000,10.956,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_a_ex_o_reg[11]/CE,
1687,2.746,14.000,10.956,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_a_ex_o_reg[3]/CE,
1688,2.748,14.000,11.193,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mstatus_q_reg[mpie]/D,
1689,2.754,14.000,10.941,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[15]/CE,
1690,2.754,14.000,10.941,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[7]/CE,
1691,2.756,14.000,10.955,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][7]/D,
1692,2.758,14.000,11.174,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/dscratch1_q_reg[25]/D,
1693,2.760,14.000,11.301,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][48]/D,
1694,2.760,14.000,11.178,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mepc_q_reg[7]/D,
1695,2.765,14.000,11.138,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmevent[3].gen_implemented.mhpmevent_q_reg[3][6]/D,
1696,2.766,14.000,11.069,10,imem_i/rdata_o_reg/CLKARDCLK,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[16]/D,
1697,2.771,14.000,10.927,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mtvec_q_reg[13]/D,
1698,2.777,14.000,11.170,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mscratch_q_reg[25]/D,
1699,2.784,14.000,11.157,13,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/aligner_i/pc_q_reg[3]/D,
1700,2.787,14.000,10.756,7,imem_i/rdata_o_reg/CLKARDCLK,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[2]/D,
1701,2.792,14.000,11.255,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mcountinhibit[3].gen_implemented.mcountinhibit_q_reg[3]/D,
1702,2.793,14.000,10.910,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/pc_id_o_reg[1]/CE,
1703,2.793,14.000,11.264,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][41]/D,
1704,2.794,14.000,11.305,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][56]/D,
1705,2.795,14.000,10.916,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[16]_rep__0/CE,
1706,2.797,14.000,11.149,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mepc_q_reg[25]/D,
1707,2.799,14.000,11.038,10,imem_i/rdata_o_reg/CLKARDCLK,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[16]_rep/D,
1708,2.800,14.000,11.088,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mcause_q_reg[5]/D,
1709,2.809,14.000,11.244,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/depc_q_reg[25]/D,
1710,2.810,14.000,10.991,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mscratch_q_reg[6]/D,
1711,2.812,14.000,11.197,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][56]/D,
1712,2.816,14.000,11.175,14,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/aligner_i/pc_q_reg[1]/D,
1713,2.818,14.000,11.022,8,imem_i/rdata_o_reg/CLKARDCLK,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[7]/D,
1714,2.821,14.000,10.895,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/illegal_c_insn_id_o_reg/CE,
1715,2.822,14.000,11.117,14,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/prefetch_controller_i/trans_addr_q_reg[2]/D,
1716,2.825,14.000,11.114,13,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mstatus_q_reg[mie]/D,
1717,2.826,14.000,11.270,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][42]/D,
1718,2.832,14.000,10.866,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[21]/CE,
1719,2.832,14.000,10.866,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[23]/CE,
1720,2.832,14.000,11.218,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][18]/D,
1721,2.833,14.000,11.010,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mcause_q_reg[2]/D,
1722,2.833,14.000,10.930,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[7]/CE,
1723,2.833,14.000,10.835,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mtvec_q_reg[21]/D,
1724,2.840,14.000,11.000,9,imem_i/rdata_o_reg/CLKARDCLK,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[26]/D,
1725,2.840,14.000,11.215,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][48]/D,
1726,2.846,14.000,11.256,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][62]/D,
1727,2.847,14.000,11.105,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mepc_q_reg[9]/D,
1728,2.849,14.000,11.214,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][60]/D,
1729,2.850,14.000,11.200,12,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][36]/D,
1730,2.850,14.000,11.206,12,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][43]/D,
1731,2.852,14.000,11.079,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/dscratch0_q_reg[26]/D,
1732,2.855,14.000,11.203,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][62]/D,
1733,2.856,14.000,10.834,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][2]/D,
1734,2.860,14.000,11.189,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][13]/D,
1735,2.861,14.000,10.835,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[12]/CE,
1736,2.864,14.000,10.832,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[14]/CE,
1737,2.864,14.000,10.832,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[1]/CE,
1738,2.864,14.000,10.832,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[3]/CE,
1739,2.864,14.000,10.832,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[5]/CE,
1740,2.868,14.000,10.800,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[14]/D,
1741,2.870,14.000,11.133,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/depc_q_reg[26]/D,
1742,2.873,14.000,11.069,13,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/instr_valid_id_o_reg/D,
1743,2.874,14.000,11.219,12,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][36]/D,
1744,2.875,14.000,10.824,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[13]/CE,
1745,2.875,14.000,10.824,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[9]/CE,
1746,2.876,14.000,11.223,12,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][46]/D,
1747,2.884,14.000,11.055,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/dscratch1_q_reg[3]/D,
1748,2.888,14.000,11.123,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][60]/D,
1749,2.891,14.000,11.116,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][41]/D,
1750,2.891,14.000,11.001,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mscratch_q_reg[26]/D,
1751,2.892,14.000,11.002,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/dscratch1_q_reg[26]/D,
1752,2.893,14.000,10.977,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/dscratch0_q_reg[16]/D,
1753,2.894,14.000,10.820,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[19]/CE,
1754,2.894,14.000,10.820,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[25]/CE,
1755,2.897,14.000,11.041,14,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/aligner_i/pc_q_reg[2]/D,
1756,2.900,14.000,10.768,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][7]/D,
1757,2.901,14.000,11.037,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/depc_q_reg[6]/D,
1758,2.902,14.000,10.901,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[11]/CE,
1759,2.902,14.000,10.901,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[19]/CE,
1760,2.902,14.000,10.901,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[20]/CE,
1761,2.902,14.000,10.901,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[6]/CE,
1762,2.903,14.000,10.812,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[0]/CE,
1763,2.910,14.000,10.920,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_trigger_regs.tmatch_value_q_reg[18]/D,
1764,2.913,14.000,11.020,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mie_q_reg[18]/D,
1765,2.914,14.000,11.013,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/dscratch1_q_reg[18]/D,
1766,2.915,14.000,11.140,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][24]/D,
1767,2.921,14.000,11.025,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mie_q_reg[25]/D,
1768,2.922,14.000,10.794,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[26]/CE,
1769,2.922,14.000,10.794,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[7]/CE,
1770,2.924,14.000,10.772,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[11]/CE,
1771,2.924,14.000,10.772,11,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[20]/CE,
1772,2.925,14.000,10.899,4,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[0]/C,core_i/core_i/ex_stage_i/regfile_wdata_mul_wb_reg[0]/D,
1773,2.928,14.000,10.786,12,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[0]/C,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[29]/CE,
1774,2.933,14.000,10.984,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[2]/C,core_i/core_i/cs_registers_i/mie_q_reg[26]/D,
